"anho","semana","id_provincia","provincia","personal_tecnicos","personal_brigadas","personal_fuerzas_orden","personal_otros","medios_autobomba","medios_bulldozer","medios_tractores","medios_otros","aereos_aviones_anfibios","aereos_aviones_carga","aereos_helicopteros_exticion","aereos_helicopteros_transporte","total","totalar","totalnar","supernf","num_incendios","dist_1_nearest_buildup","dist_10_nearest_buildup","dir","prec","sol","tmax","tmed","tmin","velmedia","hrmedia","domain"
2013,29,45,"TOLEDO",16.13,109.96,15.06,5.46,11.53,1.04,0.36,1.03,0.58,1.42,0.5,7.99,1855.3,698.74,986.06,170.5,13,1365.1,3077.09,22.95,5.94,11.78,34.86,26.68,18.48,2.15,30,"29:45"
2013,29,46,"VALENCIA",7.5,100,90,7,15.5,0,0,0.5,5,8,3,2.5,78.03,77.9,0.12,0.01,2,352.03,1218.01,13.5,0.8,11.53,31.59,26.26,20.92,2.88,55,"29:46"
2013,29,47,"VALLADOLID",1.5,13,2,0,1,0,0,0,0,0,0,0.5,7.8,0.05,5.85,1.9,2,242.34,1133.16,15.19,3.42,10.99,31.45,23.42,15.39,2.17,46,"29:47"
2013,29,49,"ZAMORA",4,32,1,0,1,1,0,0.5,1.5,0,0,2,3.91,0,3.91,0,2,235.08,1900.16,17.95,3,11.14,31.62,22.96,14.31,1.98,43,"29:49"
2013,29,50,"ZARAGOZA",2,8.75,0.5,1,1.25,0,0,0,0,0,0,0.25,2.53,0,2.06,0.47,3,1501.85,3129.97,20.86,11.68,9.46,32.17,24.93,17.68,2.28,54,"29:50"
2013,30,2,"ALBACETE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.21,4.93,10.96,33.59,26.16,18.74,2.46,40,"30:2"
2013,30,3,"ALICANTE",1,21,2,0,2,0,0,0,1,0,0,1,0.7,0,0.7,0,1,2242.71,2989.4,14.98,0,10.95,32.45,26.77,21.1,2.55,54,"30:3"
2013,30,4,"ALMERIA",2,42,0,0,4,0,0,0,0,0,0,0,3,0,3,0,1,33.62,1094.81,20.17,0,11.7,30.18,25.67,21.16,3.76,57,"30:4"
2013,30,5,"AVILA",3.33,20.33,4.67,5.67,3.33,0.33,0,0,0.67,0,0,1.67,131.4,0,131.4,0,3,1034.21,4677.04,22.24,1.27,9.47,28.28,21.11,13.9,2.39,42,"30:5"
2013,30,6,"BADAJOZ",1.1,5.17,0.7,1.17,0.87,0,0,0,0,0,0,0,16.54,4.7,10.04,1.8,10,1640.37,3964.17,26.94,1.4,11.51,32.25,24.85,17.44,3.27,45,"30:6"
2013,30,8,"BARCELONA",6.25,57.88,17.5,40.88,33,0.25,1,1.5,0,1.5,2.13,0,106.95,72.4,21.19,13.36,5,498.4,1488,16.95,3.64,10.84,31.72,26.42,21.13,3.33,55,"30:8"
2013,30,9,"BURGOS",1,2,2,0,1,0,3,0,0,0,0,0,6.3,0,0.1,6.2,1,1415.39,1641.18,21.74,5.37,9.5,29.62,21.45,13.29,2.5,53,"30:9"
2013,30,10,"CACERES",1.92,15.28,2.53,5.86,1.86,0.11,0.28,0.06,0.06,0,0.14,0.81,2465.48,0.79,1389.34,1075.35,12,1129.4,2838.01,23.8,0.6,10.99,31.67,24.6,17.54,2.69,42,"30:10"
2013,30,11,"CADIZ",2.75,54,2,0,2.75,0,0.5,0,0,0,0,1,22.34,1.41,19.61,1.32,3,3413.56,4553.17,23.21,0.01,11.97,27.28,23.03,18.8,3.4,63,"30:11"
2013,30,12,"CASTELLON",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.24,0.78,10.99,29.97,24.54,19.12,3.01,57,"30:12"
2013,30,13,"CIUDAD REAL",1.67,9,3.67,1,1.17,0,0,0,0,0.33,0,0.67,10.2,0.25,8.8,1.15,4,831.55,2464.72,23.73,0.66,10.08,33.03,26.26,19.49,2.46,33,"30:13"
2013,30,14,"CORDOBA",1.67,9.5,3,1.33,1.83,0,0,0,0,0,0,0.17,3.13,0,0.94,2.19,4,734.47,1161.17,26.02,0,11.36,32.31,25.49,18.64,3.11,42,"30:14"
2013,30,15,"A CORUÑA",1.72,10.21,0.72,0.07,1.9,0,0.03,0,0,0,0,0.12,8.16,4.57,3.59,0,16,475.87,1082.23,25.16,19.11,5.71,22,18.38,14.75,3.84,78,"30:15"
2013,30,16,"CUENCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.79,0.03,8.83,32.09,24.43,16.75,3.06,40,"30:16"
2013,30,17,"GIRONA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.75,21.05,11.66,32.24,24.25,16.26,3.94,65,"30:17"
2013,30,18,"GRANADA",5.5,27.5,4.5,0,1,0,0,2,0,0,0,1,2.83,0,1.65,1.18,2,319.46,1026.26,24.39,0,11.47,34.2,25.47,16.73,2.94,42,"30:18"
2013,30,19,"GUADALAJARA",3.5,18.5,0,0,2.5,0,0,0,0,0,0,2,2.61,0.01,1.1,1.5,2,810.97,1637.06,23.21,0,10.04,30.64,22.34,14.03,3.08,39,"30:19"
2013,30,21,"HUELVA",7.67,51,2,3.67,5.67,0.67,0,0.33,0,1.33,0,1.67,21.2,15,6.2,0,3,2195.11,4722.06,21.33,2.8,11.45,29.46,23.85,18.24,3.14,55,"30:21"
2013,30,22,"HUESCA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.44,16.73,11,29.9,22.92,15.96,2.16,51,"30:22"
2013,30,23,"JAEN",2.5,12.5,5.5,3.5,1,0,0,0,0,0,0,0.5,0.72,0.42,0.26,0.04,2,1239.74,3053.04,25.55,0,11.48,33.48,26.29,19.1,2.4,43,"30:23"
2013,30,24,"LEON",3.4,15,0,1.4,1.2,0.3,0.2,0.4,0,0,0.2,1.4,278.5,6.38,16.12,256,6,634.97,1631.03,23.29,4.83,8.63,24.52,18.54,12.54,3.22,55.5,"30:24"
2013,30,25,"LLEIDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.48,9.28,11.21,31.28,24.06,16.84,1.61,50,"30:25"
2013,30,26,"LA RIOJA",3,17,2,5,3,0,0,1,0,0,0,0,1.65,0.5,0.3,0.85,1,2497.35,4179.13,14.33,4.1,10.11,32.47,24.79,17.13,2.24,55,"30:26"
2013,30,27,"LUGO",1.75,21.49,2.08,0.29,2.31,0,0,0,0,0.44,0,0.67,17.83,7.36,10.1,0.37,12,381.89,1130.7,26.86,11.7,6.49,24.67,19.13,13.56,2.04,70,"30:27"
2013,30,29,"MALAGA",3.67,68,0.67,0,2.33,0,0,0.33,0,0.33,1,2,44.65,6,33.42,5.23,3,271.24,896.34,21.73,0,10.03,30.21,25.35,20.47,2.7,56,"30:29"
2013,30,30,"MURCIA",1.67,6.67,2.67,1.67,2.33,0,0,0,0,0,0,0,0.96,0,0.96,0,3,984.67,2840.86,16.08,0,11.93,33.13,26.82,20.47,2.79,44,"30:30"
2013,30,32,"OURENSE",1.17,11.7,1.67,0.47,2.13,0,0,0,0,0.47,0,0.27,10.31,0.35,9.76,0.2,14,710.35,1709.72,27.61,8.83,7.28,25.83,19.63,13.45,1.81,64,"30:32"
2013,30,33,"ASTURIAS",0.5,10.67,0,0.17,1.17,0,0,0,0,0,0,0.67,8.25,1.5,6.75,0,5,579.6,1529.31,19.91,7.38,3.67,21.81,18.63,15.45,2.24,84,"30:33"
2013,30,34,"PALENCIA",1.13,4.25,1,4.5,1,0,1,0,0,0,0,0.25,36.61,0.27,4.42,31.92,5,1458.51,3537.62,20.29,2.63,8.86,27.36,20.13,12.91,3.09,54,"30:34"
2013,30,36,"PONTEVEDRA",2.69,21.31,2.31,1.31,2.5,0,0,0,0,0.13,0,0.69,40.03,6.68,33.05,0.3,8,562.36,1069.12,24.86,18.85,4.6,23.03,18.96,14.91,2.45,75,"30:36"
2013,30,37,"SALAMANCA",1.2,5.07,2.47,9.33,0.8,0,1.4,0,0,0,0,0.2,24.79,0,9.89,14.9,8,843.96,2480.35,23.85,1.42,10.7,27.31,20,12.68,3.98,48,"30:37"
2013,30,40,"SEGOVIA",2.11,9.56,1.44,5.89,1.67,0,0.78,0.33,0,0,0,0.44,18.62,0.96,7.01,10.65,5,2032.58,4314.8,23.5,2.2,10.01,25.44,19.67,13.89,3.87,40,"30:40"
2013,30,41,"SEVILLA",10,2,2,0,0,0,0,0,0,0,0,0,2.05,0,0.25,1.8,1,627.46,2060.4,23.34,0.85,11.7,32.48,25.22,17.95,2.61,49,"30:41"
2013,30,42,"SORIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.86,0.2,10.13,28.11,20.86,13.6,2.7,45,"30:42"
2013,30,43,"TARRAGONA",4.5,28,5,2,9,0,0,0,1,0,2,0,6.36,2.64,1.38,2.34,2,1204.56,2824.27,15.21,5.58,9.91,32.18,27.24,22.34,2.3,61,"30:43"
2013,30,44,"TERUEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.76,3.18,9.64,33.2,25.25,17.31,2.28,45,"30:44"
2013,30,45,"TOLEDO",2.56,14.11,0.94,0.92,1.06,0,0.14,0.14,0,0,0,1.39,21.99,1.83,16.76,3.4,12,1185.46,2786.79,25.61,0.25,11.55,32.25,25.18,18.12,3,35,"30:45"
2013,30,46,"VALENCIA",2.78,22.06,29.28,3.94,4,0,0,0.89,0.89,2.06,0.11,1.5,641.42,579.67,28.69,33.06,6,1399.23,2592.77,16.37,0.39,10.98,33.17,27.47,21.76,2.75,53.5,"30:46"
2013,30,47,"VALLADOLID",2,8.75,2.75,5.5,1,0,0,0.75,0,0,0,0.5,22.84,3.3,12.9,6.64,4,1484.62,1949.74,24.24,0.72,11.11,29.59,22.34,15.09,3.12,46,"30:47"
2013,30,49,"ZAMORA",2.38,9.63,1.25,5.75,1.38,0,0,0,0.5,0,0,0.5,6.79,0,4.27,2.52,5,1807.65,5596.77,24.29,4.6,10.69,28.43,21.36,14.3,2.69,46,"30:49"
2013,30,50,"ZARAGOZA",2.17,14.83,1,4.17,2.5,0,0.33,0,0,0,0,1.17,2.2,0.48,1.17,0.55,5,2107.32,5206.59,20.13,2.81,10.54,33.75,26.37,19.01,2.67,44.5,"30:50"
2013,31,2,"ALBACETE",3,12,1,1.5,2,0,0.5,0,0,0,0,1,68.97,3.03,0.64,65.3,2,3254.47,8284.1,14.89,0.18,12.26,33.93,25.69,17.43,2.62,38,"31:2"
2013,31,3,"ALICANTE",1.5,15.5,8.5,3.5,2,0,0,0,0,0,0,0.5,1.47,0,0.58,0.89,2,403.05,1145.76,15.77,0,11.39,32.03,25.76,19.52,2.6,54,"31:3"
2013,31,4,"ALMERIA",3.75,22.25,0,0,1.25,0,0,0,0,0.75,0,1,5.98,0,5.98,0,4,1873.99,3091.5,13.81,0,11.18,30.61,25.95,21.3,3.5,48,"31:4"
2013,31,5,"AVILA",18,106,133,11,10.5,1.5,1,3,2,0,1.5,6,1101.31,1059.42,36.71,5.18,2,3319.6,4639.23,18.95,0,11.11,31.49,22.16,12.81,2.12,34,"31:5"
2013,31,6,"BADAJOZ",2.89,17.89,2.56,0.22,2,0,0,0,0.33,0,0,1.33,20.54,0.5,16.04,4,5,1215.39,3876.4,23.14,0,12.9,35.35,26,16.65,2.77,35,"31:6"
2013,31,8,"BARCELONA",1.67,16.33,6,5.33,5.33,0,0,0,0,0,0.33,0,3.63,0.27,0.85,2.51,3,701.87,1339.83,18.25,0.01,11.28,30.2,24.94,19.68,3.13,56,"31:8"
2013,31,9,"BURGOS",2.33,12.94,3.11,3.44,1.72,0,0.5,0.89,0,0,0,0.67,37.01,0.22,10.74,26.05,6,1339.72,2879.17,19.31,0.06,12.32,31.36,21.47,11.59,2.5,47,"31:9"
2013,31,10,"CACERES",2,19.22,1.94,12.03,2.45,0,0.11,0,0,0,0.16,0.93,46.62,3.63,42.99,0,12,1160.9,3896.44,21.19,0,12.53,34.64,25.76,16.87,2.33,32,"31:10"
2013,31,11,"CADIZ",2.25,37.5,1.5,1.5,2.75,0,0.25,0,0,0,0.25,0.5,30.25,0,10.14,20.11,3,1800.66,3364.68,17.88,0,11.65,32.28,26.23,20.19,4.09,47,"31:11"
2013,31,12,"CASTELLON",2.5,18,2.5,0,3.5,0,0,0,0,0,0,0.5,0.68,0.23,0,0.45,2,781.37,1504.36,15.48,0.15,11.86,29.47,23.51,17.54,3.55,51,"31:12"
2013,31,13,"CIUDAD REAL",3.17,19.42,0.67,1,2.5,0,0.08,0.17,0,0.5,0,1.67,66.03,0,36.73,29.3,7,3538.87,5191.76,19.95,0.04,11.05,36.54,27.13,17.69,2.14,27,"31:13"
2013,31,14,"CORDOBA",4.67,31.33,1.67,3,1.67,0,0.33,0.33,0,1.33,0,1.33,8.9,0.22,8.68,0,3,4411.39,7321.3,23.12,0,12.04,36.7,27.87,19.02,2.38,30.5,"31:14"
2013,31,15,"A CORUÑA",1.5,17.75,2,0.5,2.25,0.25,0,0,0.25,0,0,0.63,1.92,0.71,1.21,0,5,388.16,975.87,21.91,5.67,9.81,23.15,18.78,14.4,4.26,76,"31:15"
2013,31,16,"CUENCA",1.6,6.8,1.2,1.4,0.6,0,0.4,0,0,0,0,0,10.09,2.18,2.99,4.92,5,1764.09,3132.92,18.24,0.05,10.71,34.74,25.35,15.95,3.02,31,"31:16"
2013,31,17,"GIRONA",2,21,4,0,4,0,0,0,2,0,0,0,0.7,0,0.7,0,1,86.88,2285.45,20.57,0.6,12.19,31.19,23.4,15.58,3.94,61,"31:17"
2013,31,18,"GRANADA",8,68.4,6.8,6.4,4.6,0,0,0.4,0.4,1.2,0.8,1.4,138.07,14.57,57.77,65.73,5,1458.37,2372.06,18.07,0.04,11.36,36.23,26.85,17.48,2.47,34,"31:18"
2013,31,19,"GUADALAJARA",18.75,112.63,13.5,0,15.25,1.25,0,0.63,2.88,1.75,0.88,7.25,2227.39,287.7,835.2,1104.49,5,1135.87,2613.9,19.02,0,11.48,32.75,22.58,12.44,2.58,32,"31:19"
2013,31,21,"HUELVA",9.25,58.25,2.75,1,5.75,0.25,0.5,0.5,0,1.5,0,2.5,13.99,0.92,13.07,0,4,1495.63,3568.37,19.82,0,13.25,33.46,26.03,18.57,3.08,38,"31:21"
2013,31,22,"HUESCA",4.17,14.17,2.67,6.5,2,0,0.5,0,0,0,0.5,0.67,18.27,0.35,5.9,12.02,4,1506.42,2581.2,14.01,0.15,12.54,30.43,22.74,15.04,1.74,50,"31:22"
2013,31,23,"JAEN",1.88,21,4,2.75,2,0,0,0,0,0.25,0.5,0.25,35.97,0,28.01,7.96,5,2102.32,3282.48,22.19,0,12.03,37.17,28.49,19.81,1.77,33,"31:23"
2013,31,24,"LEON",2.5,9.6,0.33,0.93,1.1,0.1,0.07,0,0,0,0.1,0.9,20.69,2.57,17.77,0.35,8,850.16,1974.43,22.81,0,12.86,27.16,18.84,10.54,3.02,48,"31:24"
2013,31,25,"LLEIDA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.45,0.45,11.89,31.14,23.35,15.54,1.55,46,"31:25"
2013,31,26,"LA RIOJA",8,2,0,2,1,1,1,0,0,0,0,0,2,0,1,1,1,1062.41,2254.77,17.33,0,12.87,33.63,25.24,16.86,3.36,47,"31:26"
2013,31,27,"LUGO",1.56,12.6,0.6,0.48,1.98,0.04,0,0,0.08,0.56,0.04,0.44,23.97,2.22,11.32,10.43,11,543.86,1079.84,25.86,0.6,10.27,28.17,19.69,11.21,2.23,63,"31:27"
2013,31,29,"MALAGA",7,36,1.5,0,2,0,0,0,0,1,0.5,2,5.55,0.63,3.27,1.65,2,947.84,2589.6,13.66,0.88,10.49,30.24,25.81,21.39,2.49,53,"31:29"
2013,31,30,"MURCIA",4,18,3,1,2.5,0,0,0.5,0,0,0,1,8.7,0,8.7,0,2,706.69,1656.84,11.08,0,11.98,32.62,26.28,19.96,2.89,45,"31:30"
2013,31,32,"OURENSE",2.88,28.66,0.93,1.5,2.98,0.05,0,0,0.23,1.35,0.11,1.69,150.61,34.72,114.56,1.33,15,628.31,1873.11,26.13,0.08,11.16,29.24,20.33,11.43,1.79,57.5,"31:32"
2013,31,33,"ASTURIAS",0.45,5.68,0.13,0.1,0.98,0,0,0,0,0,0,0.27,31.86,5,26.86,0,17,915.77,1746.23,15.35,0.14,10.13,23.93,19.5,15.07,2.35,72,"31:33"
2013,31,34,"PALENCIA",6.67,12.33,5.33,9.67,2.67,1,4,1,0.33,0,0,1.5,204.15,82.29,6.96,114.9,4,3315.59,5364.76,18.86,0,11.06,29.04,20.05,11.06,2.9,48,"31:34"
2013,31,36,"PONTEVEDRA",1.75,11.75,1.5,0.5,2,0,0,0,0,0.5,0,0.5,3.34,1.61,1.51,0.22,6,527.76,1331.44,26.14,4.6,9.9,24.21,19.5,14.78,2.51,71,"31:36"
2013,31,37,"SALAMANCA",1.83,9.25,2.17,2.75,1.75,0,0.17,0,0,0,0,0.5,31.88,4.21,13.66,14.01,8,870.07,2659.81,21.59,0,12.9,29.74,20.5,11.25,3.13,40,"31:37"
2013,31,40,"SEGOVIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.14,0,12.73,28.04,20.79,13.52,3.56,31,"31:40"
2013,31,41,"SEVILLA",3.15,15.2,0.3,0.4,1.75,0,0,0,0,0,0,0.45,51.74,2.09,48.23,1.42,10,953.45,2461.33,21.06,0,12.39,36.59,27.47,18.37,2.3,33,"31:41"
2013,31,42,"SORIA",5,13.33,3.33,9.67,3,0,1.33,1,0,0,0,1,39.91,1.29,2.93,35.69,3,2732.07,4910.31,18.14,0,12.99,30.46,21.54,12.61,2.7,39.5,"31:42"
2013,31,43,"TARRAGONA",4,105,5,0,52,0,0,0,1,0,2.5,0,34.01,18.42,10.27,5.32,2,261.85,1542.93,17.7,0.07,10.79,30.85,26.08,21.31,2.61,59,"31:43"
2013,31,44,"TERUEL",1.5,9,1,39,1,0,0,0,0,0,0,0.5,1.94,0,0.9,1.04,2,678.58,2957.76,14.1,0.8,12.11,34.12,24.87,15.61,2.85,40,"31:44"
2013,31,45,"TOLEDO",2.92,13.21,2.08,2.38,1.96,0,0.21,0,0,0.5,0,0.75,65.25,8.06,20.11,37.08,9,1040.58,2551.72,20.97,0,13.18,35.31,26.13,16.94,2.36,28,"31:45"
2013,31,46,"VALENCIA",3,44.67,7.67,8.33,5,0,0,0,0.67,2.17,1.67,1.83,22.58,20.3,0.06,2.22,4,3388.27,4392.12,13.9,0.13,11.48,31.84,26.25,20.66,2.74,53,"31:46"
2013,31,47,"VALLADOLID",3.5,10,3.5,3.5,2,0,2.5,1,0,0,0,0.5,37.37,9.04,0.03,28.3,2,340.76,1472.13,22.74,0,13.09,31.24,21.89,12.54,2.68,39,"31:47"
2013,31,49,"ZAMORA",17,153.5,43.5,27.5,8,3.5,3,0.5,2.5,0,0,7,840.17,446.43,391.47,2.27,2,1528.3,2867.04,18.86,0,12.93,30.73,21.24,11.74,2.21,42,"31:49"
2013,31,50,"ZARAGOZA",2.75,11.25,3.25,3.25,1.75,0,0,0,0,0,0.25,0.25,1.24,0.56,0.68,0,3,820.22,2650.67,17.56,0,12.37,34.72,26.45,18.18,3.52,42,"31:50"
2013,32,2,"ALBACETE",5,23,2,0,2,0,0,0.5,0,1,0,2,0.32,0.27,0,0.05,2,1710.17,5298.97,18.38,0,11.61,33.9,26.03,18.17,2.46,36,"32:2"
2013,32,3,"ALICANTE",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.77,0,10.37,32.09,26.27,20.44,2.49,53.5,"32:3"
2013,32,4,"ALMERIA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.99,0.04,11.85,31.31,26.39,21.47,3.69,52,"32:4"
2013,32,5,"AVILA",2.83,15.75,1.58,30.92,1.5,0.08,0.58,0,0.17,0,0.08,1.42,68.97,62.06,6.31,0.6,7,2580.57,4998.98,22.71,0,10,31.03,22.3,13.59,2.21,37,"32:5"
2013,32,6,"BADAJOZ",1.98,10.18,1.45,1.45,1.98,0,0.05,0,0,0,0,0.18,30.36,0.84,17.03,12.49,9,2654.23,4294.72,21.87,0,12.75,35.37,26.31,17.25,3.1,32,"32:6"
2013,32,8,"BARCELONA",3,28.67,5.78,3.67,6.22,0,0.33,0,1.11,0.89,1.33,0,17.51,3.47,0.83,13.21,5,1014.53,1947.72,19.72,1.94,10.03,29.8,24.47,19.13,3.07,59,"32:8"
2013,32,9,"BURGOS",0.5,2.5,1,3,0.5,0,0,0,0,0,0,0,2,0.2,1.8,0,2,1398.02,2740.34,13.76,4.7,9.86,27.31,18.69,10.06,2.42,58,"32:9"
2013,32,10,"CACERES",2.94,22.54,3.67,7.08,3.25,0.25,0.44,0.06,0.06,0,0.13,0.92,222.03,67.76,152.77,1.5,9,1524.68,3187.9,20.59,0,12.03,35.12,26.53,17.95,2.44,31,"32:10"
2013,32,11,"CADIZ",1.5,22.5,4.5,0,2.5,0,0,0,0,0,0.5,0.5,10.11,0.21,4.04,5.86,2,776.13,1293.65,18.08,0,12.46,30.84,25.48,20.12,4.33,49,"32:11"
2013,32,12,"CASTELLON",1.5,19.5,3.5,1,2,0,0,0,0,1,0,0.5,0.65,0,0.65,0,2,1722.07,2882.36,17.62,8.37,10.46,28.83,22.87,16.88,3.02,55,"32:12"
2013,32,13,"CIUDAD REAL",1.75,10.25,0,0,1,0,0,0,0,0,0,0.5,11.2,0,3.38,7.82,3,2053.23,3786.23,20.86,0,10.81,34.41,26.06,17.68,2.14,27,"32:13"
2013,32,14,"CORDOBA",5.83,29.17,4,10.67,4.33,0,0,0.33,0,1.33,0,1.17,9.82,0.24,9.38,0.2,4,2719.9,5062.01,20.79,0,12.76,35.7,27.52,19.37,2.44,32,"32:14"
2013,32,15,"A CORUÑA",1.25,8.78,1.3,0.6,1.48,0,0,0,0,0,0,0.58,3.27,2.02,1.25,0,9,487.61,964.77,18.35,7.34,9.08,23.6,19.26,14.91,4.42,79,"32:15"
2013,32,16,"CUENCA",1.5,6,0,2.5,0.5,0,0,0,0,0,0,0,2.4,0,1.08,1.32,2,585.12,3191.72,24.64,0.75,9.84,32.95,23.85,14.78,3.12,32,"32:16"
2013,32,17,"GIRONA",1,18,6,0,4,0,0,0,0,0,0,0,0.25,0,0.17,0.08,1,192.43,1017.69,19.93,10.23,10.2,27.8,20.48,13.14,2.47,60,"32:17"
2013,32,18,"GRANADA",5,56.67,3.33,1.33,2.33,0,0,0.67,0,1,0.67,1.67,26.12,0,24.84,1.28,3,535.7,1555.22,22.36,1.88,11.2,34.44,26.22,18.01,2.75,42,"32:18"
2013,32,19,"GUADALAJARA",11.6,67.9,10.8,1.6,7.2,0.6,0,0.5,1.2,1,0.3,6.1,528.27,309.01,26.9,192.36,6,1691.33,4860.45,16.52,4.93,9.69,30.57,21.06,11.54,2.23,33,"32:19"
2013,32,21,"HUELVA",3.25,14.25,4,0,3.25,0,0,0,0,0,0,0.5,2.28,0.65,0.63,1,3,437.85,1183.78,22.26,0,12.04,33.61,26.34,19.06,2.93,39,"32:21"
2013,32,22,"HUESCA",2,10,0,0,1,0,0,0,0,0,0,1,0.6,0,0.6,0,1,1473.43,3423.3,19.5,6.35,11.14,28.34,20.37,12.41,2.26,54,"32:22"
2013,32,23,"JAEN",2.17,16.33,2.83,2.33,1.5,0,0,0,0,0.67,0.33,0.33,9.93,0.17,7.35,2.41,4,2894.65,4087.3,21.16,0,12.19,35.9,27.49,19.1,2.22,31,"32:23"
2013,32,24,"LEON",2.17,8.83,0.17,0,0.92,0,0,0,0,0,0,0.92,9.07,0.32,8.69,0.06,6,728.47,2359.9,25.31,0.7,9.67,25.57,18.31,11.05,3.19,54,"32:24"
2013,32,25,"LLEIDA",2,12,2,3,2,0,1,0,0,0,2,0,1.2,0.5,0.1,0.6,1,1480.34,4688.87,21.5,9.4,11.16,29.08,21.52,13.95,1.46,53,"32:25"
2013,32,26,"LA RIOJA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.75,3.3,9.86,28.96,22.01,15.11,2.56,59,"32:26"
2013,32,27,"LUGO",3.5,21.83,20.83,1,2.67,0.17,0.33,0.33,0.67,0.67,0.17,1,77.85,2.85,75,0,4,1091.26,1617.68,9.67,3.3,6.85,25.23,18.49,11.7,1.5,74,"32:27"
2013,32,29,"MALAGA",8,92,0,0,8,0,0,0,0,0,0,0,17,4.23,10.27,2.5,1,840.97,2418.83,15.8,0,11.06,31.27,26.67,22.08,3.08,55,"32:29"
2013,32,30,"MURCIA",6,25,4,0,2.5,0,0,0,0,0,0.5,1,4,3.2,0.8,0,2,6542.15,7538.11,14.49,0.04,11.3,32.98,26.59,20.2,2.72,47,"32:30"
2013,32,32,"OURENSE",2.42,22.54,1.02,1.43,3.05,0.05,0.08,0,0.07,1.06,0,1.04,433.44,141.22,292.22,0,25,881.34,1914.01,27.82,0.58,9.34,30.23,21.38,12.54,1.82,60,"32:32"
2013,32,33,"ASTURIAS",0.21,5.75,0.05,0,0.96,0,0,0,0,0,0,0.35,19.72,6.37,13.35,0,11,551.28,1634.33,19.86,14.37,7.55,21.9,17.97,14.06,2.72,79,"32:33"
2013,32,34,"PALENCIA",1,7,0,11,1,0,3,1,0,0,0,1,25.25,0,0.84,24.41,1,1176.27,2827.38,13.71,4.53,8.71,26.75,18.53,10.3,2.22,57,"32:34"
2013,32,36,"PONTEVEDRA",2.08,14,0.17,0,2.33,0,0,0,0,0.33,0.33,0.33,6.03,2.69,2.69,0.65,6,431.22,1161.95,28.79,4.85,8.72,28.08,21.69,15.32,2.61,68,"32:36"
2013,32,37,"SALAMANCA",4.67,30.33,3.33,6.67,2.67,0.67,0,0,0.67,0,0,3,76.18,35,40.73,0.45,3,1317.91,4853.24,19.66,0,11.22,29.18,20.56,11.95,2.97,41,"32:37"
2013,32,40,"SEGOVIA",2.5,14.83,3.67,12.83,2.83,0,3.5,1.17,0,0,0,1.17,23.68,4.38,7.72,11.58,4,1770.74,2888.66,24.36,0.4,10.83,25.55,19.22,12.86,2.88,35,"32:40"
2013,32,41,"SEVILLA",3.63,26.63,0.5,0,2.63,0,0,0,0,0,0.25,1,260.65,0.87,79.42,180.36,5,1563.21,3054.62,20.03,0,12.79,36.09,27.38,18.68,2.42,35,"32:41"
2013,32,42,"SORIA",1,7.5,1,11,1.5,0,1,1,0,0,0,0.5,3.62,0,0.32,3.3,2,2222.88,4851.61,17,2.4,11.06,28.43,19.73,11.03,2.81,43,"32:42"
2013,32,43,"TARRAGONA",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.45,0.48,9.49,31.42,25.95,20.47,2.63,54.5,"32:43"
2013,32,44,"TERUEL",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.45,1.9,10.33,31.17,22.47,13.75,2.51,41,"32:44"
2013,32,45,"TOLEDO",1.83,9.06,0.78,2,1,0,0,0.17,0,0,0,1,101.94,2,23.97,75.97,8,417.4,1671.6,20.96,0,12.37,33.96,25.46,16.96,2.43,28,"32:45"
2013,32,46,"VALENCIA",4,55,19.5,19.5,9,0,0,0,1,3,1,1,5.61,1.31,3.8,0.5,2,1937.48,3327.96,13.71,0.12,10.03,32.18,26.28,20.41,2.71,49,"32:46"
2013,32,47,"VALLADOLID",1,11,0,0,1,0,0,0,0,0,0,1,5,0,1,4,1,1036.18,1381.64,18.17,3.93,10.31,29.23,20.76,12.32,2.49,44,"32:47"
2013,32,49,"ZAMORA",1.83,5.67,1.33,18.17,1.5,0.17,0.33,0,0,0,0,0.33,23.65,0.05,19.3,4.3,6,1953.4,4405.06,16.48,1.87,10.38,30.03,21,11.97,1.83,43,"32:49"
