anho,semana,id_provincia,provincia,dir,prec,sol,tmax,tmed,tmin,velmedia,hrmedia
2004,41,29,MALAGA,19.06,3.63,6.43,26.31,22.1,17.91,2.16,67.5
2004,41,30,MURCIA,16.87,0.0,8.09,29.19,23.57,17.98,2.44,64.5
2004,41,31,NAVARRA,18.26,0.74,5.9,25.68,19.74,13.78,3.58,56.0
2004,41,32,OURENSE,23.5,75.18,2.77,19.12,14.58,10.02,1.6,75.5
2004,41,33,ASTURIAS,18.18,32.78,3.59,19.31,16.19,13.08,3.19,84.0
2004,41,34,PALENCIA,20.05,11.4,-9999.0,20.04,14.31,8.62,3.5,64.0
2004,41,35,LAS PALMAS,18.37,3.26,8.02,26.93,23.99,21.05,3.81,78.0
2004,41,36,PONTEVEDRA,24.07,98.7,2.61,19.34,15.81,12.3,3.5,82.0
2004,41,37,SALAMANCA,20.39,6.15,4.8,23.26,16.46,9.66,3.98,56.5
2004,41,38,STA. CRUZ DE TENERIFE,20.61,4.61,6.99,25.19,22.17,19.14,3.53,76.0
2004,41,39,CANTABRIA,20.64,22.57,5.31,21.62,17.48,13.32,5.09,82.5
2004,41,40,SEGOVIA,23.64,11.85,5.8,17.87,13.64,9.43,4.79,50.0
2004,41,41,SEVILLA,22.64,10.7,7.48,29.64,23.04,16.46,3.61,58.5
2004,41,42,SORIA,25.71,2.2,6.86,22.43,14.94,7.46,3.74,55.0
2004,41,43,TARRAGONA,15.36,0.2,6.24,27.31,22.12,16.96,2.16,77.5
2004,41,44,TERUEL,20.26,6.38,-9999.0,26.82,19.77,12.7,2.47,52.0
2004,41,45,TOLEDO,22.07,0.55,7.84,26.65,19.05,11.45,2.94,49.0
2004,41,46,VALENCIA,16.34,0.17,7.07,27.15,21.82,16.5,2.19,77.0
2004,41,47,VALLADOLID,21.48,2.53,6.09,23.19,16.62,10.05,3.89,59.0
2004,41,48,BIZKAIA,25.17,7.65,4.09,24.12,19.43,14.72,3.62,61.0
2004,41,49,ZAMORA,21.38,8.3,6.36,21.68,15.58,9.5,2.84,63.0
2004,41,50,ZARAGOZA,20.0,0.41,7.91,26.45,20.23,14.01,2.63,48.5
2004,41,51,CEUTA,17.6,0.0,-9999.0,24.8,21.84,18.86,1.8,-9999.0
2004,41,52,MELILLA,21.14,10.3,6.71,26.06,22.63,19.2,2.77,80.0
2004,42,1,ARABA/ALAVA,26.0,12.1,3.93,15.97,11.56,7.13,2.03,75.0
2004,42,2,ALBACETE,24.74,0.0,8.56,20.82,14.07,7.33,2.56,62.0
2004,42,3,ALICANTE,25.85,0.03,8.41,24.91,19.22,13.51,2.55,46.5
2004,42,4,ALMERIA,24.24,0.0,8.76,23.11,18.38,13.67,2.96,56.0
2004,42,5,AVILA,26.67,0.7,5.84,15.95,9.89,3.84,2.66,66.0
2004,42,6,BADAJOZ,22.68,0.0,7.27,21.53,15.2,8.85,2.25,63.0
2004,42,7,ILLES BALEARS,25.23,15.36,6.82,22.71,18.21,13.71,3.35,65.0
2004,42,8,BARCELONA,22.03,0.52,7.69,21.34,17.13,12.94,3.2,60.0
2004,42,9,BURGOS,24.54,7.53,4.4,15.19,10.3,5.43,3.13,69.5
2004,42,10,CACERES,26.6,0.12,7.03,19.99,14.61,9.22,2.77,60.0
2004,42,11,CADIZ,26.88,0.0,9.29,21.11,16.75,12.39,2.7,65.0
2004,42,12,CASTELLON,25.5,1.35,9.29,22.16,16.48,10.8,2.77,48.0
2004,42,13,CIUDAD REAL,-9999.0,0.0,7.57,19.74,14.19,8.63,2.76,60.5
2004,42,14,CORDOBA,27.32,0.0,7.54,19.86,13.83,7.8,2.24,60.0
2004,42,15,A CORUÑA,24.76,29.56,2.41,16.25,13.73,11.21,4.72,82.0
2004,42,16,CUENCA,26.57,0.0,7.19,17.64,11.51,5.43,1.97,57.0
2004,42,17,GIRONA,14.08,19.3,4.04,19.82,13.0,6.19,1.69,70.0
2004,42,18,GRANADA,26.26,0.0,8.35,21.06,14.01,6.96,2.21,55.0
2004,42,19,GUADALAJARA,26.0,0.4,6.54,18.02,10.44,2.85,2.25,59.0
2004,42,20,GIPUZKOA,28.07,72.38,2.67,17.71,14.3,10.88,3.11,73.5
2004,42,21,HUELVA,25.24,0.0,8.36,23.33,17.45,11.56,2.73,61.0
2004,42,22,HUESCA,23.71,1.85,5.83,17.04,11.87,6.71,4.16,60.0
2004,42,23,JAEN,22.21,0.0,7.93,20.26,14.96,9.7,2.22,62.0
2004,42,24,LEON,25.46,8.33,4.67,12.74,9.29,5.86,3.93,75.0
2004,42,25,LLEIDA,26.46,0.85,7.94,18.79,12.26,5.73,1.96,58.0
2004,42,26,LA RIOJA,25.86,11.8,4.81,19.51,14.11,8.73,2.43,61.0
2004,42,27,LUGO,24.57,41.2,1.64,13.94,11.36,8.79,2.51,89.0
2004,42,28,MADRID,25.92,0.99,7.31,16.43,11.56,6.71,3.56,58.0
2004,42,29,MALAGA,23.22,0.0,9.06,23.29,18.47,13.63,2.56,47.5
2004,42,30,MURCIA,22.19,0.0,8.52,25.24,18.68,12.11,2.1,51.5
2004,42,31,NAVARRA,24.57,4.63,3.53,18.08,13.25,8.4,1.95,75.0
2004,42,32,OURENSE,28.83,20.51,1.49,14.49,11.17,7.81,1.18,81.0
2004,42,33,ASTURIAS,26.56,33.63,2.5,14.81,12.19,9.58,4.56,73.0
2004,42,34,PALENCIA,23.76,2.03,-9999.0,14.27,9.36,4.44,3.32,67.0
2004,42,35,LAS PALMAS,13.6,0.16,5.54,26.03,23.36,20.68,4.11,71.0
2004,42,36,PONTEVEDRA,24.93,35.6,2.17,15.99,13.48,10.99,1.94,88.0
2004,42,37,SALAMANCA,24.86,3.28,5.83,15.98,11.16,6.33,2.92,66.5
2004,42,38,STA. CRUZ DE TENERIFE,18.41,6.11,6.39,24.67,21.74,18.8,3.31,73.5
2004,42,39,CANTABRIA,27.79,51.21,2.5,16.93,13.61,10.28,7.41,72.5
2004,42,40,SEGOVIA,28.14,2.9,5.07,13.82,9.59,5.39,4.26,67.0
2004,42,41,SEVILLA,23.79,0.0,7.99,23.82,16.86,9.88,2.07,56.5
2004,42,42,SORIA,28.86,1.5,5.21,14.54,10.03,5.51,4.3,67.0
2004,42,43,TARRAGONA,23.19,6.25,7.73,23.91,17.92,11.91,3.03,49.0
2004,42,44,TERUEL,27.86,0.3,-9999.0,19.84,13.36,6.88,2.37,58.0
2004,42,45,TOLEDO,26.5,0.45,9.59,20.35,13.26,6.15,2.39,59.0
2004,42,46,VALENCIA,21.3,0.0,8.92,24.74,18.39,12.04,2.63,43.0
2004,42,47,VALLADOLID,25.19,0.67,6.44,16.5,11.26,6.02,4.05,65.0
2004,42,48,BIZKAIA,28.45,59.46,2.29,17.23,13.6,9.97,4.34,70.0
2004,42,49,ZAMORA,25.33,1.83,5.87,15.82,11.11,6.41,2.83,64.0
2004,42,50,ZARAGOZA,26.63,1.62,7.13,19.11,13.71,8.31,2.69,51.5
2004,42,51,CEUTA,28.14,0.0,-9999.0,22.71,19.51,16.31,2.14,-9999.0
2004,42,52,MELILLA,25.0,0.0,8.89,23.06,20.07,17.09,4.33,63.0
2004,43,1,ARABA/ALAVA,21.71,4.1,4.91,21.49,16.29,11.03,3.39,66.0
2004,43,2,ALBACETE,18.71,4.03,4.74,25.78,19.13,12.49,2.1,69.0
2004,43,3,ALICANTE,18.17,2.67,5.3,27.22,21.24,15.28,1.84,74.0
2004,43,4,ALMERIA,22.76,0.47,6.97,26.66,22.06,17.47,3.03,67.0
2004,43,5,AVILA,20.67,94.03,4.83,17.58,13.24,8.91,3.1,78.0
2004,43,6,BADAJOZ,22.57,66.95,5.04,23.91,19.06,14.23,2.89,78.0
2004,43,7,ILLES BALEARS,21.77,0.81,7.01,26.17,21.77,17.39,3.13,77.0
2004,43,8,BARCELONA,21.63,0.72,7.64,23.9,20.29,16.67,3.29,73.0
2004,43,9,BURGOS,21.43,12.25,3.4,18.97,13.99,9.01,3.64,74.5
2004,43,10,CACERES,18.54,104.46,4.19,21.24,17.41,13.57,2.65,80.0
2004,43,11,CADIZ,21.53,48.45,5.17,23.75,20.56,17.37,3.38,83.0
2004,43,12,CASTELLON,21.1,7.6,5.8,24.37,19.42,14.47,2.7,66.0
2004,43,13,CIUDAD REAL,-9999.0,54.0,5.64,23.89,18.36,12.84,2.94,72.0
2004,43,14,CORDOBA,21.04,48.85,5.24,23.07,18.42,13.78,3.88,85.0
2004,43,15,A CORUÑA,19.64,95.63,3.5,18.25,14.88,11.52,6.83,82.5
2004,43,16,CUENCA,21.14,22.3,4.6,21.16,15.89,10.63,2.36,74.0
2004,43,17,GIRONA,17.86,0.7,5.74,24.89,17.61,10.33,2.41,67.5
2004,43,18,GRANADA,22.58,2.43,4.5,26.56,19.88,13.19,2.82,60.5
2004,43,19,GUADALAJARA,22.07,26.45,4.44,20.89,14.88,8.88,3.12,76.0
2004,43,20,GIPUZKOA,21.29,8.63,4.53,24.1,19.35,14.6,3.66,59.0
2004,43,21,HUELVA,20.05,39.78,4.8,23.47,19.63,15.78,3.01,88.0
2004,43,22,HUESCA,8.79,18.6,5.49,21.43,16.94,12.47,2.56,74.0
2004,43,23,JAEN,22.81,18.53,4.45,23.98,19.27,14.56,2.07,69.0
2004,43,24,LEON,20.19,59.1,3.0,15.02,11.0,6.98,3.16,71.0
2004,43,25,LLEIDA,19.13,3.81,5.96,23.68,17.29,10.9,1.19,66.0
2004,43,26,LA RIOJA,20.71,6.4,4.29,23.41,17.17,10.93,2.23,72.0
2004,43,27,LUGO,23.0,62.6,3.62,17.33,12.84,8.39,3.33,81.0
2004,43,28,MADRID,19.87,46.55,4.06,18.69,14.43,10.17,3.26,77.0
2004,43,29,MALAGA,17.11,14.13,4.86,24.13,20.46,16.79,1.7,79.0
2004,43,30,MURCIA,19.19,3.5,5.22,27.42,21.66,15.91,1.95,72.0
2004,43,31,NAVARRA,15.24,14.43,5.01,23.8,18.68,13.55,4.12,70.0
2004,43,32,OURENSE,21.86,91.52,4.3,17.35,12.93,8.53,2.0,73.0
2004,43,33,ASTURIAS,19.16,31.4,4.45,17.75,14.04,10.33,3.68,78.0
2004,43,34,PALENCIA,22.24,43.18,-9999.0,15.43,11.74,8.06,3.73,77.0
2004,43,35,LAS PALMAS,16.76,0.0,7.22,27.09,24.13,21.18,3.64,80.0
2004,43,36,PONTEVEDRA,17.5,124.35,3.49,17.76,14.57,11.36,4.35,84.0
2004,43,37,SALAMANCA,20.33,46.73,3.41,18.18,14.1,10.0,3.5,81.0
2004,43,38,STA. CRUZ DE TENERIFE,17.16,5.77,6.42,25.6,22.51,19.42,3.78,78.0
2004,43,39,CANTABRIA,19.79,9.27,4.31,22.04,17.59,13.14,5.87,71.5
2004,43,40,SEGOVIA,18.29,43.05,5.01,19.52,14.86,10.21,5.65,64.0
2004,43,41,SEVILLA,21.79,24.55,5.26,25.99,21.09,16.2,4.35,75.0
2004,43,42,SORIA,23.0,20.7,4.9,19.37,13.94,8.51,4.01,75.0
2004,43,43,TARRAGONA,20.81,2.15,6.76,25.97,20.65,15.35,1.93,71.0
2004,43,44,TERUEL,21.95,1.33,-9999.0,25.38,18.39,11.38,2.68,68.0
2004,43,45,TOLEDO,21.24,19.5,5.54,22.74,17.33,11.93,2.57,72.5
2004,43,46,VALENCIA,18.67,8.13,6.32,26.66,20.68,14.7,2.06,73.0
2004,43,47,VALLADOLID,20.43,32.0,3.79,18.08,13.9,9.7,3.3,81.0
2004,43,48,BIZKAIA,23.0,6.18,3.51,23.3,18.6,13.89,3.28,53.0
2004,43,49,ZAMORA,19.48,47.03,3.41,16.9,12.67,8.46,2.66,77.0
2004,43,50,ZARAGOZA,21.03,4.31,5.59,23.91,18.39,12.85,2.53,57.5
2004,43,51,CEUTA,22.57,6.7,-9999.0,24.26,21.16,18.06,0.99,-9999.0
2004,43,52,MELILLA,22.57,0.3,5.67,25.49,21.96,18.43,2.26,81.0
2004,44,1,ARABA/ALAVA,20.71,19.6,3.06,14.34,10.89,7.34,2.39,73.0
2004,44,2,ALBACETE,26.21,15.08,4.73,16.34,12.11,7.87,2.74,75.0
2004,44,3,ALICANTE,28.68,2.83,6.35,22.12,16.94,11.75,2.72,56.5
2004,44,4,ALMERIA,25.81,1.37,6.21,21.93,17.82,13.69,3.54,65.0
2004,44,5,AVILA,22.95,51.85,3.03,10.81,7.14,3.47,1.98,89.0
2004,44,6,BADAJOZ,22.79,51.93,2.46,17.03,13.26,9.48,2.6,84.0
2004,44,7,ILLES BALEARS,22.45,27.22,4.25,21.27,17.52,13.77,3.56,71.0
2004,44,8,BARCELONA,24.46,27.3,5.22,18.95,15.35,11.74,2.68,72.0
2004,44,9,BURGOS,20.27,26.78,2.21,12.65,9.15,5.64,2.89,82.0
2004,44,10,CACERES,23.21,63.75,2.83,15.08,11.73,8.39,2.67,84.0
2004,44,11,CADIZ,27.18,49.45,5.09,18.84,15.65,12.47,2.69,78.0
2004,44,12,CASTELLON,24.29,9.43,6.09,18.48,14.01,9.53,2.38,53.0
2004,44,13,CIUDAD REAL,-9999.0,42.5,2.81,15.17,11.79,8.41,2.94,82.5
2004,44,14,CORDOBA,25.21,61.0,3.09,15.04,11.49,7.96,3.06,87.0
2004,44,15,A CORUÑA,18.33,60.58,4.64,15.6,12.76,9.92,6.28,79.0
2004,44,16,CUENCA,22.0,58.7,1.64,12.29,9.34,6.34,2.14,80.0
2004,44,17,GIRONA,15.36,34.6,4.19,18.43,12.46,6.51,1.59,70.0
2004,44,18,GRANADA,25.81,13.38,3.76,17.66,12.91,8.18,2.47,74.5
2004,44,19,GUADALAJARA,25.29,51.6,1.71,12.63,9.07,5.51,2.27,82.0
2004,44,20,GIPUZKOA,21.71,49.63,3.71,17.26,14.3,11.33,4.5,65.5
2004,44,21,HUELVA,26.19,41.07,5.01,20.11,15.68,11.24,2.87,81.0
2004,44,22,HUESCA,15.0,52.55,4.0,13.19,9.79,6.39,2.38,77.0
2004,44,23,JAEN,26.83,32.6,3.74,15.76,12.33,8.91,2.39,80.0
2004,44,24,LEON,21.51,24.69,3.1,11.01,7.28,3.55,2.77,74.5
2004,44,25,LLEIDA,21.99,33.63,5.64,16.08,11.07,6.08,1.5,74.0
2004,44,26,LA RIOJA,25.0,17.0,3.97,16.27,12.1,7.93,3.01,79.0
2004,44,27,LUGO,20.29,66.6,3.88,14.1,10.49,6.9,3.7,83.0
2004,44,28,MADRID,22.61,65.06,2.56,11.9,8.77,5.64,2.56,87.0
2004,44,29,MALAGA,24.25,22.65,5.09,20.01,16.24,12.48,2.31,66.5
2004,44,30,MURCIA,27.17,1.08,6.06,22.79,17.53,12.26,2.52,55.0
2004,44,31,NAVARRA,20.86,33.97,2.59,15.33,12.1,8.87,3.39,76.0
2004,44,32,OURENSE,23.31,51.29,2.81,14.0,9.97,5.94,1.93,82.0
2004,44,33,ASTURIAS,21.72,37.88,4.55,14.28,11.2,8.11,4.07,67.0
2004,44,34,PALENCIA,20.05,30.77,-9999.0,10.54,7.37,4.18,3.27,83.0
2004,44,35,LAS PALMAS,17.36,4.23,7.29,26.21,23.19,20.18,4.08,77.0
2004,44,36,PONTEVEDRA,21.0,111.85,3.61,16.04,12.79,9.54,3.12,85.0
2004,44,37,SALAMANCA,21.63,23.85,2.66,12.97,9.33,5.71,3.25,82.0
2004,44,38,STA. CRUZ DE TENERIFE,22.88,6.27,6.85,24.47,21.33,18.18,4.72,71.0
2004,44,39,CANTABRIA,21.21,20.43,5.11,17.19,13.69,10.19,5.21,63.0
2004,44,40,SEGOVIA,22.43,71.65,2.64,8.54,5.51,2.5,4.06,81.5
2004,44,41,SEVILLA,23.07,36.6,4.65,19.48,14.84,10.21,3.46,82.0
2004,44,42,SORIA,20.71,54.3,2.99,11.17,7.8,4.43,2.91,85.0
2004,44,43,TARRAGONA,24.94,16.57,6.24,20.6,15.57,10.54,2.72,62.0
2004,44,44,TERUEL,23.12,21.02,-9999.0,15.43,11.16,6.89,2.25,69.0
2004,44,45,TOLEDO,25.02,33.2,3.34,14.7,10.95,7.19,2.16,82.0
2004,44,46,VALENCIA,26.6,9.1,5.88,20.66,15.73,10.81,2.25,54.5
2004,44,47,VALLADOLID,22.74,25.1,2.81,12.5,8.88,5.24,3.43,80.0
2004,44,48,BIZKAIA,22.86,22.7,4.06,17.23,13.98,10.69,3.74,65.0
2004,44,49,ZAMORA,20.52,29.28,2.99,12.32,8.66,5.0,2.54,76.0
2004,44,50,ZARAGOZA,24.26,34.75,4.71,15.46,11.55,7.66,2.73,66.5
2004,44,51,CEUTA,26.29,16.0,-9999.0,20.76,17.86,14.97,2.94,-9999.0
2004,44,52,MELILLA,25.86,36.3,5.07,21.11,17.97,14.83,3.74,69.0
2004,45,1,ARABA/ALAVA,15.43,12.2,3.53,13.43,10.56,7.66,2.1,76.5
2004,45,2,ALBACETE,22.83,2.72,2.95,16.91,11.9,6.9,1.57,78.5
2004,45,3,ALICANTE,21.48,7.25,5.64,20.92,15.91,10.9,2.2,69.0
2004,45,4,ALMERIA,17.14,5.07,5.59,21.37,16.87,12.4,2.85,65.5
2004,45,5,AVILA,17.24,25.18,4.69,13.72,8.85,3.96,2.0,82.0
2004,45,6,BADAJOZ,16.81,11.62,5.5,18.08,13.52,8.96,1.44,79.0
2004,45,7,ILLES BALEARS,17.4,23.6,3.74,18.76,15.32,11.89,2.4,77.0
2004,45,8,BARCELONA,21.51,7.14,4.56,17.65,13.71,9.79,2.41,67.0
2004,45,9,BURGOS,17.0,18.18,2.66,12.23,8.63,5.02,2.36,82.0
2004,45,10,CACERES,19.2,16.43,5.33,16.81,12.58,8.34,2.15,79.0
2004,45,11,CADIZ,19.98,9.62,5.7,19.78,16.13,12.48,3.09,75.5
2004,45,12,CASTELLON,19.05,2.07,5.59,17.68,12.98,8.26,1.89,63.5
2004,45,13,CIUDAD REAL,-9999.0,37.2,4.43,16.31,11.87,7.43,2.01,80.0
2004,45,14,CORDOBA,16.71,3.03,5.23,16.92,12.46,8.01,1.55,76.5
2004,45,15,A CORUÑA,10.9,26.11,4.67,15.72,12.48,9.24,4.31,81.0
2004,45,16,CUENCA,18.29,8.3,5.07,15.31,10.7,6.09,1.91,68.0
2004,45,17,GIRONA,20.93,0.05,3.8,16.97,10.99,5.01,0.96,71.0
2004,45,18,GRANADA,19.4,3.03,6.03,18.95,12.98,7.01,1.81,64.0
2004,45,19,GUADALAJARA,19.71,14.3,4.24,13.84,8.54,3.26,1.59,77.0
2004,45,20,GIPUZKOA,18.64,15.25,2.59,15.65,13.09,10.54,1.94,78.5
2004,45,21,HUELVA,14.19,7.68,5.67,20.57,15.9,11.23,2.08,80.5
2004,45,22,HUESCA,14.29,0.6,5.84,14.21,9.14,4.09,1.7,77.0
2004,45,23,JAEN,13.64,5.4,3.47,17.51,13.39,9.25,1.85,75.0
2004,45,24,LEON,21.42,10.08,5.46,11.98,6.88,1.79,2.17,76.0
2004,45,25,LLEIDA,23.3,1.31,4.57,15.33,9.88,4.42,0.99,83.0
2004,45,26,LA RIOJA,26.29,3.8,4.81,15.63,11.61,7.6,2.66,77.5
2004,45,27,LUGO,9.29,15.8,4.76,15.37,10.6,5.84,2.73,83.0
2004,45,28,MADRID,15.12,19.9,4.79,13.96,9.99,6.03,2.21,77.0
2004,45,29,MALAGA,18.02,7.12,5.31,20.37,16.75,13.11,1.99,81.0
2004,45,30,MURCIA,17.69,10.93,5.16,21.11,16.04,10.98,1.84,74.5
2004,45,31,NAVARRA,27.36,2.57,4.26,15.0,11.5,8.0,3.79,74.0
2004,45,32,OURENSE,21.76,10.05,5.24,16.01,10.27,4.53,1.2,74.0
2004,45,33,ASTURIAS,17.4,25.14,1.84,13.35,10.78,8.21,2.83,80.0
2004,45,34,PALENCIA,11.88,12.17,-9999.0,11.16,7.81,4.44,2.99,78.0
2004,45,35,LAS PALMAS,14.67,0.25,6.2,24.73,21.8,18.87,3.51,74.5
2004,45,36,PONTEVEDRA,11.57,16.5,5.7,17.67,13.58,9.49,2.48,80.0
2004,45,37,SALAMANCA,13.2,12.28,4.3,14.35,9.68,5.03,2.91,76.5
2004,45,38,STA. CRUZ DE TENERIFE,19.11,9.74,6.16,22.64,19.76,16.88,3.5,71.0
2004,45,39,CANTABRIA,16.93,28.9,2.19,14.67,12.32,9.96,3.93,78.0
2004,45,40,SEGOVIA,22.14,13.9,4.59,11.57,7.59,3.6,2.69,77.0
2004,45,41,SEVILLA,13.93,6.35,5.19,20.63,15.53,10.43,2.0,73.5
2004,45,42,SORIA,16.0,5.7,4.19,13.34,8.66,3.97,3.04,72.0
2004,45,43,TARRAGONA,21.6,0.93,5.16,19.31,14.55,9.78,2.91,64.5
2004,45,44,TERUEL,22.24,5.23,5.01,15.15,10.6,6.06,1.61,70.0
2004,45,45,TOLEDO,17.74,4.9,5.47,16.43,11.8,7.18,1.64,73.0
2004,45,46,VALENCIA,17.52,11.09,4.21,19.55,14.51,9.46,1.31,70.5
2004,45,47,VALLADOLID,14.4,21.65,4.86,13.43,9.39,5.32,3.0,77.0
2004,45,48,BIZKAIA,21.07,24.57,2.09,15.12,12.81,10.47,2.31,72.0
2004,45,49,ZAMORA,13.48,11.3,3.96,13.66,8.96,4.28,2.12,76.0
2004,45,50,ZARAGOZA,23.11,3.6,4.3,15.4,10.78,6.15,1.95,75.5
2004,45,51,CEUTA,17.0,16.6,-9999.0,19.89,17.67,15.47,2.2,-9999.0
2004,45,52,MELILLA,14.57,0.7,6.2,20.51,17.74,14.97,3.01,75.0
2004,46,1,ARABA/ALAVA,19.71,63.3,0.91,9.24,7.0,4.81,2.74,86.0
2004,46,2,ALBACETE,24.38,0.0,7.96,15.48,9.02,2.57,2.8,62.0
2004,46,3,ALICANTE,20.0,13.13,6.65,18.8,13.6,8.38,3.02,49.0
2004,46,4,ALMERIA,23.14,0.86,6.1,19.48,14.94,10.42,2.81,48.0
2004,46,5,AVILA,24.52,1.8,5.17,10.33,5.27,0.21,3.34,70.0
2004,46,6,BADAJOZ,14.36,0.05,8.47,17.46,11.23,5.0,1.41,58.0
2004,46,7,ILLES BALEARS,12.33,61.23,4.47,15.91,12.63,9.36,3.86,76.0
2004,46,8,BARCELONA,21.6,0.0,6.82,16.52,11.96,7.42,3.16,58.0
2004,46,9,BURGOS,17.4,28.0,2.07,8.96,5.33,1.7,2.9,84.0
2004,46,10,CACERES,13.14,0.13,8.69,15.95,10.39,4.82,2.25,58.0
2004,46,11,CADIZ,11.54,1.44,8.17,18.68,14.39,10.09,2.86,57.0
2004,46,12,CASTELLON,28.57,0.65,7.84,14.75,10.29,5.84,4.2,41.0
2004,46,13,CIUDAD REAL,-9999.0,0.0,7.83,14.07,8.79,3.5,2.7,64.5
2004,46,14,CORDOBA,12.21,0.0,8.37,15.41,10.2,4.99,2.15,66.0
2004,46,15,A CORUÑA,8.95,2.66,3.51,13.76,11.43,9.09,5.79,74.0
2004,46,16,CUENCA,22.0,0.0,7.27,12.56,7.19,1.83,2.34,61.0
2004,46,17,GIRONA,15.07,0.25,6.24,15.13,8.99,2.83,2.69,57.5
2004,46,18,GRANADA,19.43,0.03,7.02,16.75,10.98,5.21,2.23,56.5
2004,46,19,GUADALAJARA,18.83,1.08,5.74,10.95,4.97,-1.02,3.1,68.0
2004,46,20,GIPUZKOA,13.93,94.78,1.89,11.67,9.49,7.31,3.2,85.5
2004,46,21,HUELVA,19.0,0.0,8.3,21.03,15.32,9.61,2.41,55.0
2004,46,22,HUESCA,17.5,11.0,8.39,11.6,6.81,2.04,5.72,59.0
2004,46,23,JAEN,6.07,0.0,6.14,15.03,10.16,5.29,1.3,62.0
2004,46,24,LEON,26.23,25.37,8.24,11.18,5.88,0.58,3.62,71.5
2004,46,25,LLEIDA,23.79,0.33,6.84,14.74,8.3,1.87,2.3,63.0
2004,46,26,LA RIOJA,30.43,26.5,1.74,11.49,8.99,6.47,3.57,77.0
2004,46,27,LUGO,13.43,7.3,3.5,12.09,8.59,5.03,3.44,83.0
2004,46,28,MADRID,16.34,3.32,7.49,11.55,6.87,2.19,3.9,61.5
2004,46,29,MALAGA,19.29,0.33,6.73,19.18,15.08,10.99,2.47,49.5
2004,46,30,MURCIA,27.86,1.57,7.37,19.61,14.43,9.23,3.17,53.0
2004,46,31,NAVARRA,33.21,33.67,4.04,11.43,8.68,5.94,6.91,74.0
2004,46,32,OURENSE,18.26,0.17,5.16,14.21,8.55,2.89,1.78,74.0
2004,46,33,ASTURIAS,21.59,50.04,1.1,10.54,8.66,6.79,3.53,82.0
2004,46,34,PALENCIA,10.38,10.77,-9999.0,8.82,4.99,1.17,3.45,75.0
2004,46,35,LAS PALMAS,11.7,10.21,3.9,23.74,21.22,18.69,4.05,73.0
2004,46,36,PONTEVEDRA,7.21,0.5,6.05,16.0,11.99,8.01,3.4,70.0
2004,46,37,SALAMANCA,8.38,0.0,7.19,12.13,6.35,0.58,3.06,69.0
2004,46,38,STA. CRUZ DE TENERIFE,17.08,94.1,2.98,21.06,18.85,16.63,4.11,79.0
2004,46,39,CANTABRIA,18.79,46.83,0.41,11.97,9.9,7.82,6.44,79.0
2004,46,40,SEGOVIA,13.29,0.75,4.59,6.24,2.52,-1.2,2.29,80.0
2004,46,41,SEVILLA,10.43,0.0,8.61,19.95,13.93,7.88,2.76,56.0
2004,46,42,SORIA,15.71,2.7,6.1,9.43,5.44,1.46,4.93,69.0
2004,46,43,TARRAGONA,28.71,0.0,6.89,17.2,12.47,7.73,5.81,49.5
2004,46,44,TERUEL,27.67,0.42,5.84,11.6,7.5,3.4,4.27,68.0
2004,46,45,TOLEDO,14.71,0.25,8.94,14.69,8.34,2.0,2.57,59.0
2004,46,46,VALENCIA,20.79,6.46,7.38,17.85,12.3,6.75,2.55,52.0
2004,46,47,VALLADOLID,13.71,0.03,7.29,11.22,6.32,1.41,3.61,70.0
2004,46,48,BIZKAIA,20.77,51.43,0.17,11.94,9.72,7.51,4.86,80.0
2004,46,49,ZAMORA,13.76,0.0,6.34,12.62,6.3,-0.03,2.17,67.0
2004,46,50,ZARAGOZA,23.34,1.84,6.26,13.2,8.91,4.62,4.75,63.0
2004,46,51,CEUTA,18.71,6.6,-9999.0,18.96,16.46,13.91,2.06,-9999.0
2004,46,52,MELILLA,25.86,23.5,4.99,19.26,16.27,13.29,3.33,75.0
2004,47,1,ARABA/ALAVA,23.71,1.0,2.57,10.31,6.47,2.61,1.16,88.0
2004,47,2,ALBACETE,19.98,0.0,9.17,17.02,7.76,-1.52,1.52,56.0
2004,47,3,ALICANTE,17.07,0.0,8.23,18.17,10.93,3.68,1.84,63.5
2004,47,4,ALMERIA,19.48,0.0,7.76,19.28,13.04,6.78,2.5,48.0
2004,47,5,AVILA,16.55,0.0,6.6,14.24,6.29,-1.65,1.32,69.0
2004,47,6,BADAJOZ,17.14,0.0,7.66,16.87,8.8,0.73,0.75,76.0
2004,47,7,ILLES BALEARS,18.87,0.0,6.6,16.13,11.75,7.38,2.09,79.0
2004,47,8,BARCELONA,26.0,0.0,7.4,14.35,9.87,5.4,2.66,67.0
2004,47,9,BURGOS,18.02,0.66,3.74,8.43,4.36,0.3,1.74,86.0
2004,47,10,CACERES,16.88,0.02,8.16,15.5,8.7,1.88,1.06,75.0
2004,47,11,CADIZ,14.18,0.0,7.55,17.84,12.28,6.71,2.78,62.0
2004,47,12,CASTELLON,22.67,0.0,8.34,16.95,11.01,5.07,2.06,65.0
2004,47,13,CIUDAD REAL,-9999.0,0.0,7.84,14.96,7.27,-0.4,0.81,66.5
2004,47,14,CORDOBA,14.11,0.0,8.23,15.6,9.0,2.38,1.56,64.0
2004,47,15,A CORUÑA,14.94,0.58,5.88,14.33,10.43,6.54,2.71,79.0
2004,47,16,CUENCA,24.14,0.0,8.5,16.0,7.26,-1.5,1.36,59.0
